finding_id,title,severity,host,rule,oval_id,scan_class,os,triage_should_remediate,triage_risk_level,triage_reason,triage_requires_human_review,triage_estimated_impact,triage_estimated_complexity,final_status,remediated_at_round,total_attempts,attempt_1_commands,attempt_1_scan_passed,attempt_1_success,attempt_1_error_summary,attempt_1_duration_s,attempt_1_scan_duration_s,attempt_2_commands,attempt_2_scan_passed,attempt_2_success,attempt_2_error_summary,attempt_2_duration_s,attempt_2_scan_duration_s,attempt_3_commands,attempt_3_scan_passed,attempt_3_success,attempt_3_error_summary,attempt_3_duration_s,attempt_3_scan_duration_s,review_approve,review_is_optimal,review_security_score,review_feedback,review_concerns,qa_safe,qa_verdict_reason,qa_side_effects,qa_regression_detected,qa_recommendation,qa_validation_duration_s,total_duration_s,llm_calls,llm_errors,llm_duration_s,prompt_tokens,completion_tokens,total_tokens,estimated_cost_usd,triage_llm_calls,triage_tokens,triage_cost_usd,triage_duration_s,remedy_llm_calls,remedy_tokens,remedy_cost_usd,remedy_duration_s,review_llm_calls,review_tokens,review_cost_usd,review_duration_s,qa_llm_calls,qa_tokens,qa_cost_usd,qa_duration_s,triage_model,remedy_model,review_model,qa_model
enable_dracut_fips_module,Enable Dracut FIPS Module,3,localhost,enable_dracut_fips_module,xccdf_org.ssgproject.content_rule_enable_dracut_fips_module,compliance,localhost.localdomain,False,critical,"Enabling FIPS mode on an already installed RHEL 9 system requires modifying dracut configuration and kernel boot parameters, which is not supported and can render the system unbootable. This change involves bootloader and initramfs modifications, posing a high risk of lockout or system failure.",False,reboot required; filesystems affected; FIPS mode activation; kernel parameter change; bootloader configuration; potential system unbootable,high,discarded,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.82387375831604,1,0,1.786,628,625,1253,0.000625,1,1253,0.000625,1.786,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,inception/mercury-2,inception/mercury-2,inception/mercury-2,inception/mercury-2
enable_fips_mode,Enable FIPS Mode,3,localhost,enable_fips_mode,xccdf_org.ssgproject.content_rule_enable_fips_mode,compliance,localhost.localdomain,False,critical,"Enabling FIPS mode requires modifying kernel boot arguments and cryptographic policy, which is not supported on an already installed system and can cause system instability or loss of access. The change is permanent, needs a reboot, and may affect authentication services, making it too risky to remediate automatically.",False,reboot required; authentication/authorization affected; kernel_parameter_change; fips_mode; potential_system_instability; bootloader_modification,high,discarded,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.229943037033081,1,0,1.223,742,572,1314,0.000565,1,1314,0.000565,1.223,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,inception/mercury-2,inception/mercury-2,inception/mercury-2,inception/mercury-2
sysctl_crypto_fips_enabled,Set kernel parameter 'crypto.fips_enabled' to 1,3,localhost,sysctl_crypto_fips_enabled,xccdf_org.ssgproject.content_rule_sysctl_crypto_fips_enabled,compliance,localhost.localdomain,False,critical,"Enabling FIPS mode on an already installed RHEL 9 system requires adding the fips=1 kernel boot parameter, which is unsupported and can render the system unbootable or lock out access. The finding cannot be remedied without reinstalling the OS, making it too risky to apply.",False,reboot required; boot failure; system lockout; FIPS compliance enforcement; kernel parameter change,high,discarded,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5637717247009277,1,0,2.553,641,931,1572,0.000858,1,1572,0.000858,2.553,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,inception/mercury-2,inception/mercury-2,inception/mercury-2,inception/mercury-2
installed_OS_is_vendor_supported,The Installed Operating System Is Vendor Supported,3,localhost,installed_OS_is_vendor_supported,xccdf_org.ssgproject.content_rule_installed_OS_is_vendor_supported,compliance,localhost.localdomain,False,medium,"Remediation may require upgrading or migrating the operating system, which can affect the bootloader, kernel, and critical services, introducing a risk of losing SSH/console access or breaking functionality.",True,reboot required; filesystems affected; potential loss of SSH access; bootloader or kernel changes; service disruption,high,requires_human_review,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2068562507629395,1,0,2.198,543,811,1354,0.000743,1,1354,0.000743,2.198,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,inception/mercury-2,inception/mercury-2,inception/mercury-2,inception/mercury-2
partition_for_var_tmp,Ensure /var/tmp Located On Separate Partition,2,localhost,partition_for_var_tmp,xccdf_org.ssgproject.content_rule_partition_for_var_tmp,compliance,localhost.localdomain,False,critical,Filesystem/partition/mount-option changes can break boot or services and should not be auto-remediated.,False,reboot required; filesystems affected; filesystems/partitioning; service disruption risk,high,discarded,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0075113773345947266,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,inception/mercury-2,inception/mercury-2,inception/mercury-2,inception/mercury-2
accounts_authorized_local_users,Only Authorized Local User Accounts Exist on Operating System,2,localhost,accounts_authorized_local_users,xccdf_org.ssgproject.content_rule_accounts_authorized_local_users,compliance,localhost.localdomain,False,medium,"Remediation requires deleting or disabling local user accounts. Mistakenly removing the account used for SSH or console access could lock out administrators, so a human must verify which accounts are truly unauthorized before proceeding.",True,authentication/authorization affected; authentication; authorization; potential lockout,medium,requires_human_review,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3957476615905762,1,0,1.391,630,689,1319,0.000673,1,1319,0.000673,1.391,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,inception/mercury-2,inception/mercury-2,inception/mercury-2,inception/mercury-2
grub2_admin_username,Set the Boot Loader Admin Username to a Non-Default Value,3,localhost,grub2_admin_username,xccdf_org.ssgproject.content_rule_grub2_admin_username,compliance,localhost.localdomain,False,critical,"Changing the GRUB2 superuser username modifies bootloader configuration files and requires regenerating the GRUB menu. An incorrect change can prevent the bootloader from loading, leading to system lockout or boot failure, which is a high‑risk operation.",False,reboot required; authentication/authorization affected; filesystems affected; bootloader configuration; potential boot failure; password protection; system lockout,low,discarded,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3405816555023193,1,0,1.333,687,654,1341,0.000613,1,1341,0.000613,1.333,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,inception/mercury-2,inception/mercury-2,inception/mercury-2,inception/mercury-2
grub2_password,Set Boot Loader Password in grub2,3,localhost,grub2_password,xccdf_org.ssgproject.content_rule_grub2_password,compliance,localhost.localdomain,False,critical,"Changing the GRUB2 boot loader password modifies boot loader configuration, which can lock out access if the password is forgotten or misconfigured. According to policy, bootloader changes are classified as too dangerous to remediate automatically.",False,reboot required; authentication/authorization affected; filesystems affected; potential bootloader lockout; loss of remote console access; boot failure if configuration corrupted,low,discarded,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4031939506530762,1,0,1.395,545,685,1230,0.000649,1,1230,0.000649,1.395,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,inception/mercury-2,inception/mercury-2,inception/mercury-2,inception/mercury-2
sysctl_user_max_user_namespaces_no_remediation,Disable the use of user namespaces,2,localhost,sysctl_user_max_user_namespaces_no_remediation,xccdf_org.ssgproject.content_rule_sysctl_user_max_user_namespaces_no_remediation,compliance,localhost.localdomain,False,medium,"Changing user.max_user_namespaces to 0 is a sysctl edit, which is generally safe, but it can disrupt container workloads that rely on user namespaces. A review is needed to confirm that no critical containers are running or that alternative configurations are in place.",True,container workloads; potential service disruption,low,requires_human_review,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.418806791305542,1,0,1.41,578,557,1135,0.000561,1,1135,0.000561,1.41,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,inception/mercury-2,inception/mercury-2,inception/mercury-2,inception/mercury-2
postfix_prevent_unrestricted_relay,Prevent Unrestricted Mail Relaying,2,localhost,postfix_prevent_unrestricted_relay,xccdf_org.ssgproject.content_rule_postfix_prevent_unrestricted_relay,compliance,localhost.localdomain,True,low,"The remediation only edits /etc/postfix/main.cf to set smtpd_client_restrictions, which is a standard STIG hardening step. It does not affect SSH, sudo, or critical system boot components. The change is reversible and can be tested before production rollout.",False,networking affected; filesystems affected; Potential disruption of mail delivery if local network restrictions are misapplied; Remote mail clients may be unable to send mail until proper relay permissions are configured,low,success,1,1,"cp /etc/postfix/main.cf /etc/postfix/main.cf.bak; grep -E -q '^\s*#?\s*smtpd_client_restrictions' /etc/postfix/main.cf; echo 'smtpd_client_restrictions = permit_mynetworks,reject' >> /etc/postfix/main.cf; systemctl reload postfix; systemctl status postfix; systemctl start postfix",True,True,,18.052125453948975,4.298,,,,,,,,,,,,,True,False,8,"The plan will correctly add or replace the smtpd_client_restrictions line, which addresses the unrestricted relay issue. However, it should reload or restart Postfix after editing and could use postconf -e for a more atomic update. Handling commented lines and backing up the config file would also improve safety.","Postfix is not reloaded after the configuration change, so the new setting may not take effect until a manual restart.; If the parameter is present but commented out, the script will append a new line, leaving the commented line unchanged.; The script does not create a backup of /etc/postfix/main.cf before modifying it.",True,"The plan only edits the Postfix main configuration to enforce smtpd_client_restrictions, which is the recommended mitigation for unrestricted relay. This change does not affect critical system services such as sshd, auditd, firewalld, or networking. While the script does not reload Postfix and does not backup the file, these are operational conveniences rather than safety concerns. The modification is limited to a single parameter and will not interrupt other services.",Potential duplicate configuration line if a commented out entry exists; New setting will not take effect until Postfix is reloaded or restarted,False,Approve,0.9736690521240234,19.55993676185608,16,0,15.211,60347,4361,64708,0.012088,1,1208,0.00052,1.494,13,60524,0.010295,11.16,1,1636,0.00082,1.587,1,1340,0.000453,0.971,inception/mercury-2,inception/mercury-2,inception/mercury-2,inception/mercury-2
