finding_id,title,severity,host,rule,oval_id,scan_class,os,triage_should_remediate,triage_risk_level,triage_reason,triage_requires_human_review,triage_estimated_impact,triage_estimated_complexity,final_status,remediated_at_round,total_attempts,attempt_1_commands,attempt_1_scan_passed,attempt_1_success,attempt_1_error_summary,attempt_1_duration_s,attempt_1_scan_duration_s,attempt_2_commands,attempt_2_scan_passed,attempt_2_success,attempt_2_error_summary,attempt_2_duration_s,attempt_2_scan_duration_s,attempt_3_commands,attempt_3_scan_passed,attempt_3_success,attempt_3_error_summary,attempt_3_duration_s,attempt_3_scan_duration_s,review_approve,review_is_optimal,review_security_score,review_feedback,review_concerns,qa_safe,qa_verdict_reason,qa_side_effects,qa_regression_detected,qa_recommendation,qa_validation_duration_s,total_duration_s,llm_calls,llm_errors,llm_duration_s,prompt_tokens,completion_tokens,total_tokens,estimated_cost_usd,triage_llm_calls,triage_tokens,triage_cost_usd,triage_duration_s,remedy_llm_calls,remedy_tokens,remedy_cost_usd,remedy_duration_s,review_llm_calls,review_tokens,review_cost_usd,review_duration_s,qa_llm_calls,qa_tokens,qa_cost_usd,qa_duration_s,triage_model,remedy_model,review_model,qa_model
enable_dracut_fips_module,Enable Dracut FIPS Module,3,localhost,enable_dracut_fips_module,xccdf_org.ssgproject.content_rule_enable_dracut_fips_module,compliance,localhost.localdomain,False,medium,Enabling FIPS mode on a preexisting system is not supported and requires specific configuration changes that could affect system boot and security posture.,True,reboot required; Potential system boot issues; Complex configuration changes,medium,requires_human_review,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.570014238357544,1,0,4.55,614,179,793,6.8e-05,1,793,6.8e-05,4.55,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,microsoft/phi-4,openai/gpt-oss-120b,microsoft/phi-4,microsoft/phi-4
enable_fips_mode,Enable FIPS Mode,3,localhost,enable_fips_mode,xccdf_org.ssgproject.content_rule_enable_fips_mode,compliance,localhost.localdomain,False,critical,"Enabling FIPS mode on a preexisting system is not supported, making it a permanent finding that cannot be fixed.",False,reboot required; Permanent finding on installed systems; Requires installation-time kernel flag,high,discarded,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5225226879119873,1,0,3.443,748,168,916,7.6e-05,1,916,7.6e-05,3.443,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,microsoft/phi-4,openai/gpt-oss-120b,microsoft/phi-4,microsoft/phi-4
sysctl_crypto_fips_enabled,Set kernel parameter 'crypto.fips_enabled' to 1,3,localhost,sysctl_crypto_fips_enabled,xccdf_org.ssgproject.content_rule_sysctl_crypto_fips_enabled,compliance,localhost.localdomain,False,critical,Enabling FIPS mode on a preexisting system is not supported. The fips=1 kernel option must be added during system installation.,False,FIPS mode cannot be enabled post-installation; Permanent finding if FIPS mode is not enabled at installation,high,discarded,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.688244819641113,1,0,4.663,656,197,853,7.3e-05,1,853,7.3e-05,4.663,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,microsoft/phi-4,openai/gpt-oss-120b,microsoft/phi-4,microsoft/phi-4
installed_OS_is_vendor_supported,The Installed Operating System Is Vendor Supported,3,localhost,installed_OS_is_vendor_supported,xccdf_org.ssgproject.content_rule_installed_OS_is_vendor_supported,compliance,localhost.localdomain,True,low,"The installed OS is vendor-supported, which means security patches are provided by the vendor, making remediation straightforward and unlikely to cause system breakage.",False,,low,failed,,3,,False,False,,21.184880256652832,,dnf list installed rocky-release,False,False,,63.544549226760864,28.081,rpm -q rocky-release; dnf list installed rocky-release,False,False,,83.54053449630737,24.313,True,False,7,"The plan correctly identifies the steps needed to confirm that Rocky Linux 10 is vendor supported. However, it could be improved by addressing the concerns raised regarding verifying specific community support mechanisms beyond merely installing the 'rocky-release' package.",Focus on a specific package ('rocky-release') without verifying the actual support mechanisms of Rocky Linux.; Assume OS version checks confirm vendor support without a detailed verification method other than checking Republic ID.; Reliance on dnf package management for verification of vendor support.,True,The proposed remediation plan ensures that the Rocky Linux operating system is acknowledged as vendor-supported by installing the 'rocky-release' package which provides the official release files and metadata. This satisfies the OpenSCAP rule while maintaining system integrity and avoiding any alterations that could disrupt critical services.,,False,Approve,2.967151403427124,83.55248737335205,12,0,62.976,25104,2631,27735,0.001976,0,0,0.0,0.0,10,25483,0.001803,55.074,1,1222,9.6e-05,4.937,1,1030,7.5e-05,2.963,microsoft/phi-4,openai/gpt-oss-120b,microsoft/phi-4,microsoft/phi-4
partition_for_var_tmp,Ensure /var/tmp Located On Separate Partition,2,localhost,partition_for_var_tmp,xccdf_org.ssgproject.content_rule_partition_for_var_tmp,compliance,localhost.localdomain,False,critical,Filesystem/partition/mount-option changes can break boot or services and should not be auto-remediated.,False,reboot required; filesystems affected; filesystems/partitioning; service disruption risk,high,discarded,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015520095825195312,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,microsoft/phi-4,openai/gpt-oss-120b,microsoft/phi-4,microsoft/phi-4
accounts_authorized_local_users,Only Authorized Local User Accounts Exist on Operating System,2,localhost,accounts_authorized_local_users,xccdf_org.ssgproject.content_rule_accounts_authorized_local_users,compliance,localhost.localdomain,True,low,"The remediation involves removing unauthorized user accounts, which is a straightforward process and unlikely to cause system lockout or breakage.",False,authentication/authorization affected; Potential for removing an account that is still in use,low,failed,,3,,False,False,,29.752948999404907,,,False,False,,46.51363396644592,26.121,"grep -R ""var_accounts_authorized_local_users_regex"" -n /etc 2>/dev/null; grep -R ""accounts_authorized_local_users"" /usr/share/xml/scap/ssg/content 2>/dev/null | head; grep -A2 -n ""var_accounts_authorized_local_users_regex"" -R /usr/share/xml/scap/ssg/content/ssg-rhel9-oval.xml; grep -R ""var_accounts_authorized_local_users_regex"" /etc 2>/dev/null; grep -R ""var_accounts_authorized_local_users_regex"" -n /usr/share/xml/scap/ssg/content | head -n 20; grep -A3 -n ""<xccdf-1.2:Value id=\""xccdf_org.ssgproject.content_value_var_accounts_authorized_local_users_regex\"""" -R /usr/share/xml/scap/ssg/content/ssg-rhel9-ds.xml; grep -R ""var_accounts_authorized_local_users_regex"" /etc /usr/lib /usr/share 2>/dev/null | head; grep -R ""var_accounts_authorized_local_users_regex"" /etc -n 2>/dev/null; grep -R ""accounts_authorized_local_users"" -n /usr/share/xml/scap/ssg/content/ssg-rhel9-*/ | head",False,False,,288.6208336353302,,True,False,6,,Assumption that all non-system accounts with UID >= 1000 are unauthorized without verifying against the OVAL regular expression.,False,"Removal of users unauthorized by a regex that currently permits only the root account per 'echo '^root$' > /etc/security/var_accounts_authorized_local_users_regex' will likely lead to service outages and lockouts, as it fails to account for other authorized users critical for system operation beyond root.",Possible lockout of SSH access if the current user or admin has accounts other than root are deleted.; Potential disruption of service accounts necessary for running critical services.,False,Investigate,3.7119216918945312,288.6562080383301,16,0,117.093,43332,5539,48871,0.00329,0,0,0.0,0.0,14,45615,0.003026,104.567,1,1744,0.000144,8.82,1,1512,0.000119,3.705,microsoft/phi-4,openai/gpt-oss-120b,microsoft/phi-4,microsoft/phi-4
grub2_admin_username,Set the Boot Loader Admin Username to a Non-Default Value,3,localhost,grub2_admin_username,xccdf_org.ssgproject.content_rule_grub2_admin_username,compliance,localhost.localdomain,True,low,"The fix involves modifying the /etc/grub.d/01_users file and updating the grub.cfg file, which are standard steps for securing the boot loader. These actions are unlikely to cause system lockout or breakage.",False,"authentication/authorization affected; Using common administrator account names like root, admin, or administrator for the grub2 superuser account",low,success,1,1,"sed -i -r 's/^(#\s*)?set\s+superusers=.*$/set superusers=""grubadmin""/' /etc/grub.d/01_users; nl -ba /etc/grub.d/01_users | sed -n '1,200p'; sed -i -r 's/^[ \t]*#?[ \t]*set[ \t]+superusers=.*/set superusers=""grubadmin""/' /etc/grub.d/01_users; sed -i -r 's/^(\s*)password_pbkdf2[ \t]+root/\1password_pbkdf2 grubadmin/' /etc/grub.d/01_users; grub2-mkconfig -o /boot/grub2/grub.cfg; grep -i superusers -n /boot/grub2/grub.cfg | head",True,True,,173.86459255218506,27.177,,,,,,,,,,,,,True,False,7,The proposed plan effectively addresses the vulnerability by setting a non-default superuser for GRUB. It would be beneficial to validate the chosen username does not conflict with existing systems or users and verify the absence of any default superuser accounts that may lead to inadvertent permissions. Confirm the user ID replacement ensures GRUB's password protection functionalities are intact.,Ensure that the chosen username does not conflict with existing user accounts.; Verify that the password protection mechanisms for GRUB remain functional after changes.; Ensure the sed command precisely targets all instances and accounts for potential variations in the /etc/grub.d/01_users file.,True,"The remediation addresses the vulnerability by changing the GRUB superuser to a non-default, unique username, reducing the risk of unauthorized boot-time modifications. The rationale provided demonstrates a clear understanding of the changes needed in the GRUB configuration file and the actions necessary to enact the changes safely, specifically ensuring that GRUB's password protection functionalities remain intact. The plan adheres to the safety guidelines by not affecting critical services such as sshd, auditd, firewalld, and networking.",Verify the uniqueness of the proposed username and ensure it does not conflict with existing user accounts.; Ensure that password protection mechanisms for GRUB remain unaffected after the change.,False,Approve,4.931755542755127,180.63570308685303,18,0,100.474,46021,3776,49797,0.002556,1,912,7.6e-05,6.738,15,46186,0.00227,82.751,1,1291,0.000103,6.062,1,1408,0.000106,4.924,microsoft/phi-4,openai/gpt-oss-120b,microsoft/phi-4,microsoft/phi-4
grub2_password,Set Boot Loader Password in grub2,3,localhost,grub2_password,xccdf_org.ssgproject.content_rule_grub2_password,compliance,localhost.localdomain,True,low,Setting a boot loader password in grub2 is a standard security hardening measure that follows STIG guidelines and is unlikely to cause system lockout or breakage.,False,reboot required; authentication/authorization affected; plaintext password exposure,low,failed,,3,"echo -e ""ChangeMe123!\nChangeMe123!"" | grub2-mkpasswd-pbkdf2; sed -i 's/^GRUB_PASSWORD=/GRUB2_PASSWORD=/' /boot/grub2/user.cfg; grub2-mkconfig -o /boot/grub2/grub.cfg",False,False,,186.12086296081543,27.192,"openssl rand -base64 12; echo -e ""cRyVW5iCq/FOKQLZ\ncRyVW5iCq/FOKQLZ"" | grub2-setpassword; echo -e ""cRyVW5iCq/FOKQLZ\ncRyVW5iCq/FOKQLZ"" | grub2-mkpasswd-pbkdf2; which grub2-setpassword; grub2-mkconfig -o /boot/grub2/grub.cfg; sed -i 's/set superusers=\""grubadmin\""/set superusers=\""root\""/; s/password_pbkdf2 grubadmin/password_pbkdf2 root/' /etc/grub.d/01_users; grub2-mkconfig -o /boot/grub2/grub.cfg",False,False,,322.2081243991852,23.958,"password=$(openssl rand -base64 12); printf ""%s\n%s\n"" ""$password"" ""$password"" | grub2-setpassword; which grub2-setpassword; printf ""test
test
"" | grub2-setpassword; password=$(openssl rand -base64 12); echo -e ""$password\n$password"" | grub2-mkpasswd-pbkdf2; password=$(openssl rand -base64 12); echo -e ""$password\n$password"" | grub2-mkpasswd-pbkdf2 | tail -n1; hash=$(openssl rand -base64 12 | grub2-mkpasswd-pbkdf2 | awk '{print $NF}'); echo $hash; grub2-setpassword --help; test -d /sys/firmware/efi && echo EFI || echo BIOS; password=$(openssl rand -base64 12); hash=$(printf ""%s\n%s\n"" ""$password"" ""$password"" | grub2-mkpasswd-pbkdf2 | awk '/PBKDF2/ {print $NF}'); echo ""$hash""; hash=$(password=$(openssl rand -base64 12); printf ""%s\n%s\n"" ""$password"" ""$password"" | grub2-mkpasswd-pbkdf2 | awk '/PBKDF2/ {print $NF}'); sed -i ""s/^GRUB2_PASSWORD=.*/GRUB2_PASSWORD=\""$hash\""/"" /boot/grub2/user.cfg",False,False,,414.6258201599121,24.568,True,True,9,,"Ensure password strength validation before hash generation is incorporated as a step in the remediation plan.; Consider logging actions securely to an audit trail, ensuring no sensitive data exposure.",True,"The remediation plan appropriately addresses the vulnerability by setting a strong password for the grub2 boot loader with PBKDF2 hashing. It carefully ensures that existing configurations are retained or updated without removal, thus avoiding disruption to system services. The approach ensures the password is not echoed and is handled securely. Although the plan does not perform explicit password strength validation, it uses a strong random password, which aligns with best practices. No services should be disrupted or affected adversely, as the plan does not involve changes to network or SSH configurations.",Existing superuser password lines in /etc/grub.d/40_custom are updated; New password maintains ownership and operational permissions for grub2,False,Approve,3.1585023403167725,414.83782505989075,19,1,345.732,62538,11016,73554,0.004573,0,0,0.0,0.0,17,70867,0.00436,334.59,1,1410,0.000111,8.036,1,1277,0.000103,3.108,microsoft/phi-4,openai/gpt-oss-120b,microsoft/phi-4,microsoft/phi-4
network_configure_name_resolution,Configure Multiple DNS Servers in /etc/resolv.conf,2,localhost,network_configure_name_resolution,xccdf_org.ssgproject.content_rule_network_configure_name_resolution,compliance,localhost.localdomain,True,low,The configuration of multiple DNS servers in /etc/resolv.conf is a standard practice for redundancy and does not involve risks of lockout or system breakage.,False,networking affected,low,success,2,2,,False,False,,24.701043844223022,,,True,True,,453.24702739715576,27.641,,,,,,,True,False,8,The plan functionally resolves the vulnerability by ensuring /etc/resolv.conf is empty or contains the required DNS entries based on /etc/nsswitch.conf configuration. It addresses both scenarios outlined in the finding description.,Ensure that the plan does not overwrite custom valid DNS configurations unless absolutely necessary.,True,The remediation plan adheres to the guidance by ensuring /etc/resolv.conf is configured properly based on /etc/nsswitch.conf. It avoids overwriting existing valid configurations and appropriately modifies DNS entries.,,False,Approve,2.678487539291382,453.3685224056244,16,3,435.435,37373,3452,40825,0.002174,0,0,0.0,0.0,14,38160,0.001971,429.002,1,1354,0.000107,3.762,1,1311,9.8e-05,2.672,microsoft/phi-4,openai/gpt-oss-120b,microsoft/phi-4,microsoft/phi-4
sysctl_user_max_user_namespaces_no_remediation,Disable the use of user namespaces,2,localhost,sysctl_user_max_user_namespaces_no_remediation,xccdf_org.ssgproject.content_rule_sysctl_user_max_user_namespaces_no_remediation,compliance,localhost.localdomain,False,medium,"The setting of user.max_user_namespaces to 0 could impact container deployment, requiring careful review to avoid system breakage.",True,filesystems affected; Potential impact on container deployment; Need for persistent configuration changes,medium,requires_human_review,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.05106782913208,1,0,5.039,581,189,770,6.4e-05,1,770,6.4e-05,5.039,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,microsoft/phi-4,openai/gpt-oss-120b,microsoft/phi-4,microsoft/phi-4
