finding_id,title,severity,host,rule,oval_id,scan_class,os,triage_should_remediate,triage_risk_level,triage_reason,triage_requires_human_review,triage_estimated_impact,triage_estimated_complexity,final_status,remediated_at_round,total_attempts,attempt_1_commands,attempt_1_scan_passed,attempt_1_success,attempt_1_error_summary,attempt_1_duration_s,attempt_1_scan_duration_s,attempt_2_commands,attempt_2_scan_passed,attempt_2_success,attempt_2_error_summary,attempt_2_duration_s,attempt_2_scan_duration_s,attempt_3_commands,attempt_3_scan_passed,attempt_3_success,attempt_3_error_summary,attempt_3_duration_s,attempt_3_scan_duration_s,review_approve,review_is_optimal,review_security_score,review_feedback,review_concerns,qa_safe,qa_verdict_reason,qa_side_effects,qa_regression_detected,qa_recommendation,qa_validation_duration_s,total_duration_s,llm_calls,llm_errors,llm_duration_s,prompt_tokens,completion_tokens,total_tokens,estimated_cost_usd,triage_llm_calls,triage_tokens,triage_cost_usd,triage_duration_s,remedy_llm_calls,remedy_tokens,remedy_cost_usd,remedy_duration_s,review_llm_calls,review_tokens,review_cost_usd,review_duration_s,qa_llm_calls,qa_tokens,qa_cost_usd,qa_duration_s,triage_model,remedy_model,review_model,qa_model
package_aide_installed,Install AIDE,2,localhost,package_aide_installed,xccdf_org.ssgproject.content_rule_package_aide_installed,compliance,localhost.localdomain,True,low,"The remediation only installs the AIDE package, which is a standard, non‑disruptive operation. It does not modify authentication, networking, or critical system services, and does not require a reboot.",False,,low,success,1,1,,True,True,can't concat str to bytes,0.0,88.59,,,,,,,,,,,,,,,,,,,,,,,,127.4231870174408,6,0,4.197,5892,1760,7652,0.002091,1,996,0.000412,1.089,3,4192,0.000664,1.235,1,1389,0.000656,1.168,1,1075,0.00036,0.705,inception/mercury-2,inception/mercury-2,inception/mercury-2,inception/mercury-2
aide_build_database,Build and Test AIDE Database,2,localhost,aide_build_database,xccdf_org.ssgproject.content_rule_aide_build_database,compliance,localhost.localdomain,True,low,"The remediation only installs the AIDE package (if missing) and creates/copies the AIDE database in /var/lib/aide. This involves a package install and a file copy, which are low‑risk operations that do not affect authentication, networking, or boot configuration.",False,filesystems affected; integrity monitoring; file creation,low,failed,,3,,False,False,can't concat str to bytes,0.0,100.907,,False,False,can't concat str to bytes,0.0,90.967,,False,False,can't concat str to bytes,0.0,99.123,,,,,,,,,,,,129.21316003799438,5,0,3.857,6885,1381,8266,0.001893,0,0,0.0,0.0,3,5444,0.000959,1.403,1,1503,0.000564,1.138,1,1319,0.000371,1.316,inception/mercury-2,inception/mercury-2,inception/mercury-2,inception/mercury-2
aide_check_audit_tools,Configure AIDE to Verify the Audit Tools,2,localhost,aide_check_audit_tools,xccdf_org.ssgproject.content_rule_aide_check_audit_tools,compliance,localhost.localdomain,True,low,"The remediation only installs the aide package (if missing) and updates /etc/aide.conf with additional entries for audit tools. These are standard configuration changes that do not affect authentication, networking, or boot components and are unlikely to cause lockout or service disruption.",False,file integrity monitoring; audit tool configuration,low,failed,,3,"rpm -q aide; cp /etc/aide.conf /etc/aide.conf.bak; grep -i -E '^\s*/usr/sbin/auditctl\b' /etc/aide.conf; echo ""/usr/sbin/auditctl p+i+n+u+g+s+b+acl+xattrs+sha512"" >> /etc/aide.conf; grep -i -E '^\s*/usr/sbin/auditd\b' /etc/aide.conf; echo ""/usr/sbin/auditd p+i+n+u+g+s+b+acl+xattrs+sha512"" >> /etc/aide.conf; grep -i -E '^\s*/usr/sbin/ausearch\b' /etc/aide.conf; echo ""/usr/sbin/ausearch p+i+n+u+g+s+b+acl+xattrs+sha512"" >> /etc/aide.conf",False,False,,44.6386079788208,88.077,,False,False,can't concat str to bytes,0.0,103.444,,False,False,can't concat str to bytes,0.0,78.93,,,,,,,,,,,,172.82277011871338,10,0,9.133,50729,3934,54663,0.011142,0,0,0.0,0.0,8,50553,0.009549,6.759,1,2315,0.000962,1.432,1,1795,0.000632,0.943,inception/mercury-2,inception/mercury-2,inception/mercury-2,inception/mercury-2
aide_scan_notification,Configure Notification of Post-AIDE Scan Details,2,localhost,aide_scan_notification,xccdf_org.ssgproject.content_rule_aide_scan_notification,compliance,localhost.localdomain,True,low,"The remediation only adds a simple cron line to send AIDE scan results via mail. It does not modify authentication, networking, or critical system services, and does not require a reboot. The change is straightforward and low risk.",False,,low,success,1,1,"rpm -q aide; sed -i '$ a05 4 * * * root /usr/sbin/aide --check | /bin/mail -s ""$(hostname) - AIDE Integrity Check"" root@localhost' /etc/crontab",True,True,,20.797892093658447,81.965,,,,,,,,,,,,,True,False,8,"The plan will install AIDE if missing and add a cron entry to mail scan results, which addresses the finding. However, detection of existing entries is simplistic and only checks /etc/crontab, not other cron directories, and does not correctly append to an existing AIDE line. Also the use of a non‑standard 'read_file' command should be replaced with a standard tool (e.g., cat).","May create duplicate AIDE cron jobs if an entry exists in another cron directory; grep pattern may match unrelated lines, leading to false positives/negatives; Use of 'read_file' command is not standard and could cause script failure; Appending line with sed may not preserve file permissions or SELinux context",True,"The plan only installs AIDE (if missing) and appends a cron entry to /etc/crontab to email scan results. This does not modify critical services, networking, or authentication. The changes are limited to a text file and the cron daemon, posing minimal risk of outages or lock‑outs. Minor concerns such as duplicate entries or SELinux context are non‑critical.","Possible duplicate AIDE cron entries if similar jobs exist in other cron directories; Mail may fail if a local MTA is not configured, causing the cron job to generate error output; SELinux context of /etc/crontab may need to be restored after editing",False,Approve,0.9177038669586182,21.6933491230011,13,0,8.565,32401,3821,36222,0.007807,1,1317,0.0005,0.888,10,30844,0.00568,5.284,1,2157,0.000965,1.476,1,1904,0.000664,0.915,inception/mercury-2,inception/mercury-2,inception/mercury-2,inception/mercury-2
aide_use_fips_hashes,Configure AIDE to Use FIPS 140-2 for Validating Hashes,2,localhost,aide_use_fips_hashes,xccdf_org.ssgproject.content_rule_aide_use_fips_hashes,compliance,localhost.localdomain,True,low,"The remediation only edits /etc/aide.conf to ensure sha512 is present and removes weaker hash algorithms, and optionally installs the aide package. This is a straightforward configuration change with no impact on authentication, networking, or boot processes, and does not require a reboot.",False,integrity monitoring; hash algorithm selection,low,success,3,3,rpm -q aide; cp /etc/aide.conf /etc/aide.conf.bak; sed -i '/^[[:space:]]*[A-Z][A-Za-z_]*[[:space:]]*=/ { /sha512/! s/$/+sha512/ }' /etc/aide.conf; sed -i -e 's/\bsha1\b//g' -e 's/\brmd160\b//g' -e 's/\bsha256\b//g' -e 's/\bwhirlpool\b//g' -e 's/\btiger\b//g' -e 's/\bhaval\b//g' -e 's/\bgost\b//g' -e 's/\bcrc32\b//g' /etc/aide.conf; sed -i -e 's/\+\+\+/\+/g' -e 's/\+\+\+/\+/g' /etc/aide.conf; sed -i -e 's/^\+//' -e 's/\+$//' -e 's/[[:space:]]*\+[[:space:]]*/+/g' /etc/aide.conf; cp /etc/aide.conf.bak /etc/aide.conf; sed -i '/^[[:space:]]*[A-Z][A-Za-z_]*[[:space:]]*=/ { /sha512/! s/$/+sha512/ }' /etc/aide.conf; sed -i -e 's/+sha1//g' -e 's/sha1+//g' -e 's/sha1//g' -e 's/+rmd160//g' -e 's/rmd160+//g' -e 's/rmd160//g' -e 's/+sha256//g' -e 's/sha256+//g' -e 's/sha256//g' -e 's/+whirlpool//g' -e 's/whirlpool+//g' -e 's/whirlpool//g' -e 's/+tiger//g' -e 's/tiger+//g' -e 's/tiger//g' -e 's/+haval//g' -e 's/haval+//g' -e 's/haval//g' -e 's/+gost//g' -e 's/gost+//g' -e 's/gost//g' -e 's/+crc32//g' -e 's/crc32+//g' -e 's/crc32//g' -e 's/\+\+\+/\+/g' -e 's/^\+//' -e 's/\+$//' /etc/aide.conf; cp /etc/aide.conf.bak /etc/aide.conf,False,False,,59.493478775024414,79.857,rpm -q aide || dnf install -y aide; cp /etc/aide.conf /etc/aide.conf.bak; ; cp /etc/aide.conf /etc/aide.conf.bak; sed -i 's/^\s*ALLXTRAHASHES[[:space:]]*=[[:space:]]*.*/ALLXTRAHASHES = sha512/' /etc/aide.conf; aide --config-check,False,False,,44.06183099746704,80.957,"install -p /etc/aide.conf /etc/aide.conf.bak; awk '!/^#/ && /^[[:space:]]*[A-Z][A-Za-z_]*[[:space:]]*=/ { line=$0; if (line !~ /sha512/) { sub(/([[:space:]]*)$/,""+sha512"",line); } gsub(/sha1|rmd160|sha256|whirlpool|tiger|haval|gost|crc32/,"""",line); gsub(/\++/, ""+"", line); sub(/^\+/, """", line); sub(/\+$/, """", line); print line; next } { print }' /etc/aide.conf > /etc/aide.conf.tmp; mv /etc/aide.conf.tmp /etc/aide.conf; dnf install -y aide; aide --config-check",True,True,,63.12125372886658,79.993,True,False,8,"The plan resolves the vulnerability by ensuring sha512 is present, removing non‑FIPS hashes, backing up the original file, performing atomic updates, and verifying syntax. It incorporates the improvements requested in prior reviews.","The awk script must correctly handle lines with leading whitespace before the comment character '#'.; If a rule line already contains a trailing '+' (unlikely), the cleanup step should ensure no empty hash entries remain.",True,"The plan correctly ensures sha512 is used and removes non‑FIPS hashes in /etc/aide.conf, backs up the original file, performs an atomic replace, and validates the syntax before applying. These actions do not affect critical system services and are limited to the AIDE configuration.",AIDE may report many file changes after the hash algorithm change until the database is rebuilt; The AIDE database may need to be regenerated to match the new hash set,False,Approve,0.8294639587402344,63.12583112716675,14,0,10.801,82603,4274,86877,0.014765,0,0,0.0,0.0,12,82747,0.013484,8.573,1,2519,0.000835,1.401,1,1611,0.000447,0.826,inception/mercury-2,inception/mercury-2,inception/mercury-2,inception/mercury-2
enable_dracut_fips_module,Enable Dracut FIPS Module,3,localhost,enable_dracut_fips_module,xccdf_org.ssgproject.content_rule_enable_dracut_fips_module,compliance,localhost.localdomain,False,critical,"Enabling FIPS mode on an existing RHEL 9 system requires modifying the kernel boot parameters and dracut configuration, which is not supported after installation and can render the system unbootable or lock out access. The policy designates such FIPS/bootloader changes as too dangerous to remediate automatically.",False,reboot required; FIPS mode activation; Kernel boot parameter change; Potential system lockout; Bootloader configuration impact,high,discarded,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4084219932556152,1,0,1.401,628,690,1318,0.00062,1,1318,0.00062,1.401,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,inception/mercury-2,inception/mercury-2,inception/mercury-2,inception/mercury-2
enable_fips_mode,Enable FIPS Mode,3,localhost,enable_fips_mode,xccdf_org.ssgproject.content_rule_enable_fips_mode,compliance,localhost.localdomain,False,critical,"Enabling FIPS mode requires adding the fips=1 kernel argument and updating the cryptographic policy, which cannot be applied to an already installed system without a reboot and may cause system instability or lockout. The policy classifies FIPS changes as too dangerous for automatic remediation.",False,reboot required; kernel_parameter_change; cryptographic_policy; system_boot; potential_lockout,high,discarded,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0675382614135742,1,0,1.063,742,601,1343,0.000587,1,1343,0.000587,1.063,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,inception/mercury-2,inception/mercury-2,inception/mercury-2,inception/mercury-2
fips_crypto_subpolicy,FIPS Must Use a Supported Subpolicy,2,localhost,fips_crypto_subpolicy,xccdf_org.ssgproject.content_rule_fips_crypto_subpolicy,compliance,localhost.localdomain,False,medium,"Changing the FIPS subpolicy modifies system-wide cryptographic settings. Selecting an unsupported subpolicy can break TLS-dependent services, including SSH and other network daemons. Because this may affect authentication and network connectivity, a human must verify the impact before applying the change.",True,authentication/authorization affected; networking affected; crypto policy alteration; potential service disruption; possible SSH/console access loss,medium,requires_human_review,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3268039226531982,1,0,2.321,579,712,1291,0.000629,1,1291,0.000629,2.321,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,inception/mercury-2,inception/mercury-2,inception/mercury-2,inception/mercury-2
fips_custom_stig_sub_policy,Implement STIG Sub Crypto Policy,2,localhost,fips_custom_stig_sub_policy,xccdf_org.ssgproject.content_rule_fips_custom_stig_sub_policy,compliance,localhost.localdomain,True,low,"The remediation only creates a custom crypto policy file and runs update-crypto-policies, which does not modify bootloader, partitions, or kernel parameters. The selected SSH ciphers are standard and widely supported, minimizing risk of lockout. No reboot is required.",False,authentication/authorization affected; filesystems affected; Potential SSH compatibility issues if client does not support selected ciphers; Affected services may need restart to apply new crypto policy,low,success,1,1,update-crypto-policies --set FIPS:STIG,True,True,,24.411412000656128,75.042,,,,,,,,,,,,,True,False,8,"The plan correctly creates the custom crypto policy module and applies it with update-crypto-policies, which should address the vulnerability. Adding validation, backup, and service restart steps would make it more robust.","The plan does not restart the SSH service, so new ciphers may not take effect until a restart or new session.; No backup of any existing STIG.pmod file is performed before overwriting.; It assumes the target system supports the update-crypto-policies command and that the syntax of the .pmod file is correct.",True,"The plan correctly creates a STIG crypto policy module and applies it with update-crypto-policies, using widely supported SSH ciphers and MACs. While a service restart may be required for the new policy to take effect, the selected algorithms are compatible with typical SSH clients, so a lockout is unlikely. The change is limited to crypto policy configuration and does not modify data files.","SSH daemon may need to be reloaded or restarted for new ciphers to take effect.; Other services that rely on system crypto policies (e.g., httpd, gnutls, OpenSSL) will adopt the FIPS:STIG policy, which could affect compatibility with legacy clients.; No backup of an existing STIG.pmod file is made, so any previous custom settings would be overwritten.",False,Approve,1.3055851459503174,26.128047943115234,13,0,8.706,24537,3883,28420,0.006868,1,1511,0.000788,1.71,10,23798,0.004664,4.19,1,1551,0.000749,1.502,1,1560,0.000668,1.302,inception/mercury-2,inception/mercury-2,inception/mercury-2,inception/mercury-2
sysctl_crypto_fips_enabled,Set kernel parameter 'crypto.fips_enabled' to 1,3,localhost,sysctl_crypto_fips_enabled,xccdf_org.ssgproject.content_rule_sysctl_crypto_fips_enabled,compliance,localhost.localdomain,False,critical,"Enabling FIPS mode requires adding the fips=1 kernel boot parameter, which cannot be applied safely on an already installed system and may prevent the system from booting correctly. The policy classifies FIPS kernel changes as too dangerous to remediate automatically.",False,reboot required; FIPS mode activation; kernel boot parameter modification; potential system boot failure,high,discarded,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1600723266601562,1,0,1.158,641,492,1133,0.000477,1,1133,0.000477,1.158,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,inception/mercury-2,inception/mercury-2,inception/mercury-2,inception/mercury-2
