finding_id,title,severity,host,rule,oval_id,scan_class,os,triage_should_remediate,triage_risk_level,triage_reason,triage_requires_human_review,triage_estimated_impact,triage_estimated_complexity,final_status,remediated_at_round,total_attempts,attempt_1_commands,attempt_1_scan_passed,attempt_1_success,attempt_1_error_summary,attempt_1_duration_s,attempt_1_scan_duration_s,attempt_2_commands,attempt_2_scan_passed,attempt_2_success,attempt_2_error_summary,attempt_2_duration_s,attempt_2_scan_duration_s,attempt_3_commands,attempt_3_scan_passed,attempt_3_success,attempt_3_error_summary,attempt_3_duration_s,attempt_3_scan_duration_s,review_approve,review_is_optimal,review_security_score,review_feedback,review_concerns,qa_safe,qa_verdict_reason,qa_side_effects,qa_regression_detected,qa_recommendation,qa_validation_duration_s,total_duration_s,llm_calls,llm_errors,llm_duration_s,prompt_tokens,completion_tokens,total_tokens,estimated_cost_usd,triage_llm_calls,triage_tokens,triage_cost_usd,triage_duration_s,remedy_llm_calls,remedy_tokens,remedy_cost_usd,remedy_duration_s,review_llm_calls,review_tokens,review_cost_usd,review_duration_s,qa_llm_calls,qa_tokens,qa_cost_usd,qa_duration_s,triage_model,remedy_model,review_model,qa_model
enable_dracut_fips_module,Enable Dracut FIPS Module,3,localhost,enable_dracut_fips_module,xccdf_org.ssgproject.content_rule_enable_dracut_fips_module,compliance,localhost.localdomain,False,critical,"Enabling the dracut FIPS module on an already installed RHEL 9 system is not supported and can render the system unbootable or cause cryptographic incompatibilities. The change touches the initramfs and boot process, which is classified as a high‑risk FIPS modification.",False,reboot required; filesystems affected; potential boot failure; system lockout; incompatible software with FIPS mode; unsupported on existing installations,high,discarded,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.081923007965088,1,0,3.07,685,698,1383,0.000522,1,1383,0.000522,3.07,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
enable_fips_mode,Enable FIPS Mode,3,localhost,enable_fips_mode,xccdf_org.ssgproject.content_rule_enable_fips_mode,compliance,localhost.localdomain,False,critical,"Enabling FIPS mode requires adding a kernel boot parameter (fips=1) and changing the system-wide cryptographic policy. This change is not supported on an already installed system and can render the system unbootable or cause widespread cryptographic failures, leading to loss of access. The policy explicitly classifies FIPS changes as too dangerous to remediate automatically.",False,reboot required; authentication/authorization affected; Potential boot failure; System lockout; Broad impact on cryptographic operations; Incompatibility with existing installed system,high,discarded,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.368671894073486,1,0,9.356,821,673,1494,0.00016,1,1494,0.00016,9.356,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
sysctl_crypto_fips_enabled,Set kernel parameter 'crypto.fips_enabled' to 1,3,localhost,sysctl_crypto_fips_enabled,xccdf_org.ssgproject.content_rule_sysctl_crypto_fips_enabled,compliance,localhost.localdomain,False,critical,"Enabling FIPS mode requires adding the fips=1 kernel boot parameter, which is only supported at installation time. Modifying this on an existing system is not supported and can render the system unbootable, making remediation high risk.",False,reboot required; FIPS mode activation; kernel boot parameter modification; potential system boot failure; unsupported configuration change on existing installation,high,discarded,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.432267904281616,1,0,7.419,739,564,1303,0.00035,1,1303,0.00035,7.419,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
installed_OS_is_vendor_supported,The Installed Operating System Is Vendor Supported,3,localhost,installed_OS_is_vendor_supported,xccdf_org.ssgproject.content_rule_installed_OS_is_vendor_supported,compliance,localhost.localdomain,False,medium,"Remediation likely requires upgrading or migrating the operating system to a supported RHEL release, which can impact critical services and risk loss of SSH/console access.",True,reboot required; potential service disruption; possible loss of SSH/console access during upgrade; compatibility issues with existing applications,high,requires_human_review,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.972909927368164,1,0,8.958,619,708,1327,0.000208,1,1327,0.000208,8.958,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
partition_for_var_tmp,Ensure /var/tmp Located On Separate Partition,2,localhost,partition_for_var_tmp,xccdf_org.ssgproject.content_rule_partition_for_var_tmp,compliance,localhost.localdomain,False,critical,Filesystem/partition/mount-option changes can break boot or services and should not be auto-remediated.,False,reboot required; filesystems affected; filesystems/partitioning; service disruption risk,high,discarded,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01065373420715332,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
package_gssproxy_removed,Uninstall gssproxy Package,2,localhost,package_gssproxy_removed,xccdf_org.ssgproject.content_rule_package_gssproxy_removed,compliance,localhost.localdomain,False,medium,"Removing gssproxy can break services that rely on GSSAPI authentication (e.g., SSH, SSSD). This poses a risk of losing authentication capability or causing service outages, which meets the policy criteria for human review.",True,authentication/authorization affected; Potential loss of SSH or other GSSAPI-based authentication; Dependency chain may remove critical packages; Service disruption for Kerberos-enabled services,medium,requires_human_review,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.797370910644531,1,0,8.785,660,600,1260,0.000459,1,1260,0.000459,8.785,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
ensure_redhat_gpgkey_installed,Ensure Red Hat GPG Key Installed,3,localhost,ensure_redhat_gpgkey_installed,xccdf_org.ssgproject.content_rule_ensure_redhat_gpgkey_installed,compliance,localhost.localdomain,True,low,"The remediation only imports a trusted GPG key and optionally fixes directory permissions. It does not affect authentication, networking, or critical boot components, and is a standard STIG step for package verification.",False,filesystems affected; Missing GPG key could allow installation of unverified packages; Improper directory permissions could expose the key file,low,failed,,3,"test -d /etc/pki/rpm-gpg || mkdir -p /etc/pki/rpm-gpg; chmod 755 /etc/pki/rpm-gpg; curl -fsSL https://www.redhat.com/security/data/fixed/RPM-GPG-KEY-redhat-release -o /etc/pki/rpm-gpg/RPM-GPG-KEY-redhat-release; test -f /media/cdrom/RPM-GPG-KEY && echo exists || echo missing; rpm -qa gpg-pubkey --qf ""%{NAME}-%{VERSION}-%{RELEASE} %{SUMMARY}\n""; curl -fsSL https://access.redhat.com/sites/default/files/3884771/RPM-GPG-KEY-redhat-release -o /etc/pki/rpm-gpg/RPM-GPG-KEY-redhat-release; rpm --import https://www.redhat.com/security/data/fixed/RPM-GPG-KEY-redhat-release; rpm -qa | grep -i redhat; curl -k -L -fsSL https://access.redhat.com/sites/default/files/3884771/RPM-GPG-KEY-redhat-release -o /etc/pki/rpm-gpg/RPM-GPG-KEY-redhat-release; grep -R ""BEGIN PGP PUBLIC KEY BLOCK"" -n /etc/pki/rpm-gpg 2>/dev/null; curl -fsSL https://ftp.redhat.com/pub/redhat/RPM-GPG-KEY-redhat-release -o /etc/pki/rpm-gpg/RPM-GPG-KEY-redhat-release; ls -l /etc/pki/rpm-gpg",False,False,,186.2309272289276,23.096,"gpg --version; chmod 755 /etc/pki/rpm-gpg; rpm -qa | grep gpg-pubkey; rpm -q --qf ""%{SIGPGP:pgpsig}\n"" gpg-pubkey-350d275d-6279464b; curl -fsSL https://ftp.redhat.com/pub/redhat/RPM-GPG-KEY-redhat-release -o /tmp/RPM-GPG-KEY-redhat-release; stat -c %a /etc/pki/rpm-gpg; rpm -q --qf ""%{SIGGPG:pgpsig}\n"" gpg-pubkey-350d275d-6279464b; rpm -q --qf ""%{SIGPGP:pgpsig}\n"" gpg-pubkey-350d275d-6279464b; test -d /media/cdrom && echo exists || echo missing; curl -fsSL https://ftp.redhat.com/pub/redhat/RPM-GPG-KEY-redhat-release -o /tmp/RPM-GPG-KEY-redhat-release; rpm --import https://ftp.redhat.com/pub/redhat/RPM-GPG-KEY-redhat-release; ls -l /etc/pki/rpm-gpg",False,False,,178.10278797149658,33.481,,False,False,can't concat str to bytes,0.0,69.798,,,,,,,,,,,,240.9755048751831,12,0,61.402,42729,4878,47607,0.009721,0,0,0.0,0.0,10,42703,0.009143,21.756,1,2812,0.000409,35.16,1,2092,0.000168,4.486,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
banner_etc_issue,Modify the System Login Banner,2,localhost,banner_etc_issue,xccdf_org.ssgproject.content_rule_banner_etc_issue,compliance,localhost.localdomain,True,low,"The remediation only requires editing /etc/issue to replace the banner text. This is a simple file modification that does not affect authentication mechanisms, network services, or critical system components. The change is reversible and does not risk loss of SSH or console access.",False,filesystems affected,low,failed,,3,cp -p /etc/issue /etc/issue.bak; chmod 0644 /etc/issue,False,False,,62.588330030441284,64.401,,False,False,,24.080888032913208,,,False,False,,59.49281907081604,,False,False,4,"The plan correctly backs up /etc/issue, preserves SELinux context, and would overwrite the file, but the banner text provided is still truncated and does not contain the full DoD disclaimer required for compliance. Additionally, the plan does not include an explicit chmod to set permissions to 0644 if needed, nor does it verify that the banner is displayed on console or SSH logins. As written, the remediation would not fully satisfy the vulnerability's requirements.",Banner text is incomplete and may not meet DoD compliance.; No explicit chmod 0644 command is executed when permissions are incorrect.; No verification step to confirm the banner appears on console or SSH login.; Potential compliance failure due to missing required disclaimer clauses.,,,,,,,59.49663019180298,2,0,59.47,3510,1970,5480,0.001389,0,0,0.0,0.0,1,2766,0.000916,11.098,1,2714,0.000472,48.373,0,0,0.0,0.0,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
accounts_password_pam_dcredit,Ensure PAM Enforces Password Requirements - Minimum Digit Characters,2,localhost,accounts_password_pam_dcredit,xccdf_org.ssgproject.content_rule_accounts_password_pam_dcredit,compliance,localhost.localdomain,True,low,"The remediation only modifies the PAM pwquality configuration to require at least one digit in passwords. This is a standard STIG hardening step, involves a simple file edit, does not require reboot, and is unlikely to cause loss of SSH or console access if the change is applied correctly.",False,"authentication/authorization affected; Potential for existing passwords to fail the new requirement, causing user login failures until passwords are changed; Mis‑typed configuration could disable the dcredit setting",low,success,1,1,cp /etc/security/pwquality.conf /etc/security/pwquality.conf.bak; ls -1 /etc/security/pwquality.conf.d 2>/dev/null || true; sed -i -r 's/^\s*dcredit\s*=.*/dcredit = -1/' /etc/security/pwquality.conf,True,True,,83.07579970359802,71.942,,,,,,,,,,,,,True,False,8,"The plan will set dcredit = -1 in the main pwquality config, which satisfies the requirement. However, it does not consider possible overrides in /etc/security/pwquality.conf.d/*.conf, lacks a backup of the original file, and performs no platform check. Adding these steps would make the remediation more robust.","Existing dcredit settings in pwquality.conf.d files could override the change made in pwquality.conf.; The plan does not create a backup of the original configuration before editing.; No verification of applicable platform (e.g., presence of libpwquality) is performed.; Potential for duplicate dcredit lines if multiple entries exist.",True,"The remediation only edits /etc/security/pwquality.conf to set dcredit = -1, which enforces a minimum of one digit in new passwords. This does not modify existing passwords and does not impact PAM modules beyond password quality checks, so it will not break sshd, login, or other authentication services. The change is limited, reversible, and does not introduce syntax errors.","Users changing passwords will be required to include at least one digit, which may cause a failed password change if they do not meet the new rule; If other pwquality.conf.d files also define dcredit, they may override this setting; Potential duplicate dcredit lines if the file already contains multiple entries",False,Approve,8.797025203704834,90.31532597541809,14,0,79.217,41881,5080,46961,0.00857,1,1399,0.000176,7.222,11,41661,0.007907,52.328,1,1929,0.000254,10.873,1,1972,0.000231,8.795,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
accounts_password_pam_enforce_root,Ensure PAM Enforces Password Requirements - Enforce for root User,2,localhost,accounts_password_pam_enforce_root,xccdf_org.ssgproject.content_rule_accounts_password_pam_enforce_root,compliance,localhost.localdomain,True,low,"The remediation only edits /etc/security/pwquality.conf to add the 'enforce_for_root' option, a standard PAM password policy change. It does not modify critical services, kernel parameters, or boot settings, and it does not require a reboot. The change is low risk and aligns with typical STIG hardening practices.",False,authentication/authorization affected; Potential for root password change to be rejected if it does not meet complexity requirements,low,success,1,1,"cp /etc/security/pwquality.conf /etc/security/pwquality.conf.bak; sed -i -e '$a\' /etc/security/pwquality.conf; sed -i ""/^\s*enforce_for_root/Id"" /etc/security/pwquality.conf; printf '%s\n' ""enforce_for_root"" >> /etc/security/pwquality.conf",True,True,,91.05543398857117,57.901,,,,,,,,,,,,,True,False,8,"The plan correctly adds the enforce_for_root option to pwquality.conf, which will satisfy the vulnerability requirement. It backs up the file and removes any existing setting before appending, ensuring a single clean entry.","The plan does not explicitly handle the case where /etc/security/pwquality.conf is missing; the script should create the file if it does not exist.; The backup file is never cleaned up, which may leave stale copies on the system.",True,"The remediation only adds the enforce_for_root flag to /etc/security/pwquality.conf, which is the intended fix. It does not modify PAM stack configuration or other services, so it will not cause immediate service outages or lock out SSH access. The only observable effect is that future root password changes will be subject to the pwquality rules, which is the desired security posture.","Root password changes will now be required to meet pwquality complexity rules, potentially causing a password change to be rejected if it does not meet the criteria.",False,Approve,18.227170944213867,117.38383913040161,15,0,108.007,47077,3971,51048,0.009158,1,1206,0.000213,26.312,12,46626,0.008152,61.86,1,1710,0.000562,1.61,1,1506,0.000228,18.225,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b,openai/gpt-oss-120b
